help;Name;voivod 98;type;patronizium;laufzeit;signatur;scans_org;link;lat;lon;Woiwod2026;Relevanz Ditt;scans;Mehrfach
Małkowice_wrocławskie;Małkowice;wrocławskie;urząd stanu cywilnego;;1874-1906;82/1489/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90096#;51.0765102;16.8217913;Lubuskie,  Dolnośląskie;1;0;1
Małkowice_wrocławskie;Małkowice;wrocławskie;urząd stanu cywilnego;;1874-1906;82/1489/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90096#;51.0765102;16.8207913;Świętokrzyskie, Mazowieckie,  Łódzkie;0;0;2
Małomice_legnickie;Małomice;legnickie;urząd stanu cywilnego;;1874 - 1938;85/291/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87383#;51.4175481;16.2240225;Dolnośląskie;1;0;1
Małomice_zielonogórskie;Małomice;zielonogórskie;urząd stanu cywilnego;;1874-1938;89/176/0;3277;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63259#;51.5550002;15.4462908;Kujawsko-Pomorskie;1;3277;1
Małujowice_opolskie;Małujowice;opolskie;urząd stanu cywilnego;;1874-1938;45/778/0;5058;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45270#;50.8474841;17.3799892;Dolnośląskie;1;5058;1
Małuszów_legnickie;Małuszów;legnickie;urząd stanu cywilnego;;1876 - 1937;85/585/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87677#;51.0120156;16.8710351;Zachodniopomorskie, Pomorskie;0;0;1
Mały Kuntersztyn_toruńskie;Mały Kuntersztyn;toruńskie;urząd stanu cywilnego;;1874-1935 [1957-2019];69/1179/0;13328;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103433#;53.4878078;18.7780635;Dolnośląskie;1;13328;1
Maniewo_poznańskie;Maniewo;poznańskie;urząd stanu cywilnego;;1874-1935;53/1891/0;9027;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/16997#;52.59461;16.86222;Dolnośląskie;1;9027;1
Maniów Mały_wrocławskie;Maniów Mały;wrocławskie;urząd stanu cywilnego;;1939-1942;82/2601/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/165268#;50.9487655;16.6505256;Dolnośląskie;1;0;1
Marcinków_wałbrzyskie;Marcinków;wałbrzyskie;urząd stanu cywilnego;;1874-1938;82/1614/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90221#;50.2840016;16.7874803;Wielkopolskie, Zachodniopomorskie;1;0;1
Marcinkowice_wrocławskie;Marcinkowice;wrocławskie;urząd stanu cywilnego;;1874-1938;82/624/0;178;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/89116#;50.9861907;17.2255061;Wielkopolskie, Zachodniopomorskie;1;178;1
Marcinowice_wałbrzyskie;Marcinowice;wałbrzyskie;urząd stanu cywilnego;;1946 - 1959;84/1550/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/163905#;50.8792444;16.5803714;Śląskie, Małopolskie,  Opolskie;1;0;1
Marcinowice_wałbrzyskie;Marcinowice;wałbrzyskie;urząd stanu cywilnego;;1874-1942;82/1556/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90163#;50.8792444;16.5793714;Zachodniopomorskie,  Lubuskie;1;0;2
Marciszów_jeleniogórskie;Marciszów;jeleniogórskie;urząd stanu cywilnego;;1874 - 1946;83/279/0;6074;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86475#;50.8516702;16.007639;Opolskie;1;6074;1
Margonin_pilskie;Margonin;pilskie;urząd stanu cywilnego;;1874 - 1935;55/643/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23467#;52.9732912;17.0938899;Podkarpackie;0;0;1
Margonin_pilskie;Margonin;pilskie;urząd stanu cywilnego;;1874 - 1885;55/644/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23468#;52.9732912;17.0928899;Śląskie, Małopolskie,  Opolskie;1;0;2
Marianowo_szczecińskie;Marianowo;szczecińskie;urząd stanu cywilnego;;1875-1875;65/1046/0;42;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69442#;53.38154;15.26533;Śląskie, Małopolskie,  Opolskie;1;42;1
Marklowice_katowickie;Marklowice;katowickie;urząd stanu cywilnego;;1874-1913;14/450/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/158288#;50.0185932;18.5120814;Kujawsko-Pomorskie;1;0;1
Markotów_opolskie;Markotów;opolskie;urząd stanu cywilnego;;1874-1938;45/871/0;2254;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45362#;50.9851862;18.0858953;Warmińsko-Mazurskie;0;2254;1
Markowice_bydgoskie;Markowice;bydgoskie;urząd stanu cywilnego;;1874 - 1925;7/531/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/144175#;52.7051024;18.2153876;Lubuskie, Zachodniopomorskie;1;0;1
Markowice_katowickie;Markowice;katowickie;urząd stanu cywilnego;;1800-1954;18/13/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/132014#;50.5551838;19.1696372;Dolnośląskie;1;0;1
Markowice_katowickie;Markowice;katowickie;urząd stanu cywilnego;;1874-1936;18/349/0;5816;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/132358#;50.5551838;19.1686372;Warmińsko-Mazurskie;0;5816;2
Marszowice_wrocławskie;Marszowice;wrocławskie;urząd stanu cywilnego;;1905, 1938-1942;82/2341/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90948#;50.927661;17.210799;Pomorskie;0;0;1
Marwice_gorzowskie;Marwice;gorzowskie;urząd stanu cywilnego;;1874-1938;66/423/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35871#;52.775328;15.112183;Kujawsko-Pomorskie;1;0;1
Maszewo_szczecińskie;Maszewo;szczecińskie;urząd stanu cywilnego;;1874-1938;65/629/0;15903;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69062#;53.496222;15.0603549;Dolnośląskie;1;15903;1
Mątawy_bydgoskie;Mątawy;bydgoskie;urząd stanu cywilnego;;1874-1935;6/1638/0;5548;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146347#;53.5753945;18.7483146;Wielkopolskie, Łódzkie;1;5548;1
Mazanki_toruńskie;Mazanki;toruńskie;urząd stanu cywilnego;;1888-1935 [1936];69/1180/0;1654;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103434#;53.3556907;18.9611482;Kujawsko-Pomorskie;1;1654;1
Mazowsze_włocławskie;Mazowsze;włocławskie;urząd stanu cywilnego;;"1721-1808; 1781-1897, 1899-1923";71/219/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/104490#;52.9810896;19.0136569;Kujawsko-Pomorskie;1;0;1
Mchy_poznańskie;Mchy;poznańskie;urząd stanu cywilnego;;1874-1878;53/1892/0;1501;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/16998#;52.01959;17.23776;Wielkopolskie;1;1501;1
Mechnica_opolskie;Mechnica;opolskie;urząd stanu cywilnego;;1955-1958;45/3632/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/80945#;50.3978555;18.0595844;Opolskie;1;0;1
Męcinka_legnickie;Męcinka;legnickie;urząd stanu cywilnego;;1876 - 1937;85/586/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87678#;51.0734952;16.0940013;Podkarpackie;0;0;1
Mełno_toruńskie;Mełno;toruńskie;urząd stanu cywilnego;;1874-1980, 2016 [1950-2005];69/1181/0;8076;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103435#;53.4359188;18.9406775;ex-Polen;0;8076;1
Meszno_opolskie;Meszno;opolskie;urząd stanu cywilnego;;1955-1959;45/3853/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/162754#;50.4364025;17.1459191;Dolnośląskie;1;0;1
Miały_pilskie;Miały;pilskie;urząd stanu cywilnego;;1907 - 1935;55/961/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/24484#;52.8077244;16.1728802;Wielkopolskie, Zachodniopomorskie;1;0;1
Miasteczko Krajeńskie_pilskie;Miasteczko Krajeńskie;pilskie;urząd stanu cywilnego;;1874 - 1945;55/531/0;8733;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23376#;53.0976927;17.0062985;Wielkopolskie, Zachodniopomorskie;1;8733;1
Miasteczko Śląskie_katowickie;Miasteczko Śląskie;katowickie;urząd stanu cywilnego;;1874-1942;12/2523/0;10793;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/142789#;50.4915736;18.9220247;Śląskie, Małopolskie,  Opolskie;1;10793;1
Michałkowa_wałbrzyskie;Michałkowa;wałbrzyskie;urząd stanu cywilnego;;1878;82/2342/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90949#;50.73949;16.448736;Dolnośląskie;1;0;1
Michałkowice_katowickie;Michałkowice;katowickie;urząd stanu cywilnego;;1874-1922;12/1710/0;6573;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/141976#;50.0414167;18.5717778;Śląskie, Małopolskie,  Opolskie;1;6573;1
Michałowice_opolskie;Michałowice;opolskie;urząd stanu cywilnego;;1874-1938;45/785/0;5044;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45277#;50.8901685;17.4812282;Mazowieckie,  Świętokrzyskie;0;5044;1
Michałowice_opolskie;Michałowice;opolskie;urząd stanu cywilnego;;1874-1938;45/777/0;5142;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45269#;50.8901685;17.4802282;Opolskie;1;5142;2
Michałowo_leszczyńskie;Michałowo;leszczyńskie;urząd stanu cywilnego;;1874-1941, 1948, 1957, 1960-1969;53/1893/0;10708;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/16999#;52.3244257;17.9654353;Świętokrzyskie, Mazowieckie,  Łódzkie;0;10708;1
Michałowo_toruńskie;Michałowo;toruńskie;urząd stanu cywilnego;;1874-1935 [1945, 1947, 1975-1983];69/1182/0;11041;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103436#;52.4591667;18.8537222;Wielkopolskie, Dolnośląskie;1;11041;1
Miechowa_opolskie;Miechowa;opolskie;urząd stanu cywilnego;;1882-1938;45/1155/0;113;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45645#;51.136812;18.1073888;Śląskie, Małopolskie,  Opolskie;1;113;1
Mięcierzyn_bydgoskie;Mięcierzyn;bydgoskie;urząd stanu cywilnego;;1891 - 1939;7/608/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/144251#;52.6730716;17.6854583;Śląskie, Małopolskie,  Opolskie;1;0;1
Miedonia_katowickie;Miedonia;katowickie;urząd stanu cywilnego;;1874-1925;18/280/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/132290#;50.121958;18.2195899;Dolnośląskie;1;0;1
Miedziana_jeleniogórskie;Miedziana;jeleniogórskie;urząd stanu cywilnego;;1874 - 1938;86/212/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/84474#;51.0161027;15.1242261;Dolnośląskie;1;0;1
Miedzianka_jeleniogórskie;Miedzianka;jeleniogórskie;urząd stanu cywilnego;;1876 - 1938;83/258/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86454#;50.8776846;15.9430726;Świętokrzyskie, Mazowieckie,  Łódzkie;0;0;1
Miedźna_katowickie;Miedźna;katowickie;urząd stanu cywilnego;;1874-1922 [1922-1939];12/3231/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/133046#;49.9772015;19.0493388;Wielkopolskie, Dolnośląskie;1;0;1
Międzychód_poznańskie;Międzychód;poznańskie;urząd stanu cywilnego;;1876-1925;53/1896/0;4264;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/17002#;52.6046468;15.8925386;Zachodniopomorskie,  Lubuskie;1;4264;1
Międzylesie_wałbrzyskie;Międzylesie;wałbrzyskie;urząd stanu cywilnego;;1874-1942;82/1617/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90224#;50.1480131;16.6659348;Wielkopolskie, Łódzkie;1;0;1
Międzyrzecz_gorzowskie;Międzyrzecz;gorzowskie;urząd stanu cywilnego;obwód wiejski;1874-1942;66/472/0;8964;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35920#;52.4448261;15.577637;Dolnośląskie;1;8964;1
Międzyrzecz_gorzowskie;Międzyrzecz;gorzowskie;urząd stanu cywilnego;miasto;1874-1945;66/243/0;26599;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35687#;52.4448261;15.576637;Lubuskie,  Dolnośląskie;1;26599;2
Międzyrzecz-Obrzyce_gorzowskie;Międzyrzecz-Obrzyce;gorzowskie;urząd stanu cywilnego;;1927-1935;66/1101/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/120325#;52.447043;15.57991;Lubuskie,  Dolnośląskie;1;0;1
Międzyzdroje_szczecińskie;Międzyzdroje;szczecińskie;urząd stanu cywilnego;;1874-1935;65/630/0;3759;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69063#;53.9282745;14.447903;Świętokrzyskie, Mazowieckie,  Łódzkie;0;3759;1
Miejska Górka_leszczyńskie;Miejska Górka;leszczyńskie;urząd stanu cywilnego;;1874-1940;34/430/0;32057;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/27376#;51.6552093;16.9551451;Dolnośląskie;1;32057;1
Miękinia_wrocławskie;Miękinia;wrocławskie;urząd stanu cywilnego;;1938-1942;82/2524/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/160740#;51.190964;16.7376851;Pomorskie;0;0;1
Mielęcin_szczecińskie;Mielęcin;szczecińskie;urząd stanu cywilnego;;1894, 1898, 1901-1903;65/1407/0;114;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69792#;53.0761097;14.8997055;Lubuskie, Zachodniopomorskie;1;114;1
Mielęcin_szczecińskie;Mielęcin;szczecińskie;urząd stanu cywilnego;;1901-1913;66/944/0;170;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/36398#;53.0761097;14.8987055;Zachodniopomorskie,  Lubuskie;1;170;2
Mieleszyn_poznańskie;Mieleszyn;poznańskie;urząd stanu cywilnego;;1936-1942;53/5811/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/161382#;52.668791;17.498003;Łódzkie;0;0;1
Mierczany_zielonogórskie;Mierczany;zielonogórskie;urząd stanu cywilnego;;1883-1931;89/712/0;708;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63896#;52.28363;14.92697;Wielkopolskie;1;708;1
Mierczany_zielonogórskie;Mierczany;zielonogórskie;urząd stanu cywilnego;;1874-1885, 1909, 1913;66/494/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35942#;52.28363;14.92597;Wielkopolskie, Łódzkie;1;0;2
Mierczyce_legnickie;Mierczyce;legnickie;urząd stanu cywilnego;;1884 - 1938;85/587/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87679#;51.0927167;16.310457;Dolnośląskie;1;0;1
Mierków_zielonogórskie;Mierków;zielonogórskie;urząd stanu cywilnego;;1955-1968;89/2816/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/163311#;51.8002387;14.9136759;Kujawsko-Pomorskie;1;0;1
Mieroszów_wałbrzyskie;Mieroszów;wałbrzyskie;urząd stanu cywilnego;;1874-1938;82/1542/0;15751;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90149#;50.6669858;16.1852044;Wielkopolskie, Łódzkie;1;15751;1
Mierzęcin_gorzowskie;Mierzęcin;gorzowskie;urząd stanu cywilnego;;1941-1944;66/1206/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/170043#;52.9544172;15.832117;Pomorskie, Zachodniopomorskie;0;0;1
Mierzęcin_szczecińskie;Mierzęcin;szczecińskie;urząd stanu cywilnego;;1889-1889;65/1383/0;48;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69769#;53.82493;14.70949;Wielkopolskie;1;48;1
Mieścisko_poznańskie;Mieścisko;poznańskie;urząd stanu cywilnego;;1874-1941;53/1895/0;15412;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/17001#;52.7436655;17.3284668;Lubuskie, Zachodniopomorskie;1;15412;1
Mieszkowice_opolskie;Mieszkowice;opolskie;urząd stanu cywilnego;;1874-1942;45/1038/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45528#;50.3799259;17.4923984;Zachodniopomorskie,  Lubuskie;1;0;1
Mietków_wrocławskie;Mietków;wrocławskie;urząd stanu cywilnego;;1874-1932;82/1394/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90002#;50.9748184;16.6494992;Dolnośląskie;1;0;1
Mikołajki_toruńskie;Mikołajki;toruńskie;urząd stanu cywilnego;;1874-1935;69/1183/0;5057;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103437#;52.4899265;18.9225217;Kujawsko-Pomorskie;1;5057;1
Mikołajki_toruńskie;Mikołajki;toruńskie;urząd stanu cywilnego;;1874-1879;42/332/0;741;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/115363#;52.4899265;18.9215217;Opolskie;1;741;2
Mikolin_opolskie;Mikolin;opolskie;urząd stanu cywilnego;;1874-1912;45/944/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45435#;50.790939;17.6967855;Podlaskie, Warmińsko-Mazurskie;0;0;1
Mikołów_katowickie;Mikołów;katowickie;urząd stanu cywilnego;;1874-1942;12/3250/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/161039#;50.1691812;18.9034238;Śląskie, Małopolskie,  Opolskie;1;0;1
Mikoszowa_wałbrzyskie;Mikoszowa;wałbrzyskie;urząd stanu cywilnego;;1878-1942;82/1485/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90092#;50.9715866;16.4531352;Dolnośląskie;1;0;1
Mikulczyce_katowickie;Mikulczyce;katowickie;urząd stanu cywilnego;;1874-1937;15/251/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/143409#;50.3353784;18.7801322;Śląskie, Małopolskie,  Opolskie;1;0;1
Mikuszewo_poznańskie;Mikuszewo;poznańskie;urząd stanu cywilnego;;1874-1935;53/1897/0;12203;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/17003#;52.177031;17.5498136;Wielkopolskie;1;12203;1
Milewo_bydgoskie;Milewo;bydgoskie;urząd stanu cywilnego;;1874-1913 [1940];6/1732/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146437#;53.66315;18.65947;Warmińsko-Mazurskie;0;0;1
Milin_wrocławskie;Milin;wrocławskie;urząd stanu cywilnego;;1874-1933;82/1368/0;1616;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/89976#;50.9763774;16.6980193;Warmińsko-Mazurskie;0;1616;1
Miłków_jeleniogórskie;Miłków;jeleniogórskie;urząd stanu cywilnego;;1874-1945 [2004-2023];83/349/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86545#;50.8109678;15.7618827;Dolnośląskie;1;0;1
Miłogostowice_legnickie;Miłogostowice;legnickie;urząd stanu cywilnego;;1899 - 1938;85/642/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87734#;51.2797964;16.2150406;Dolnośląskie;1;0;1
Miłoradzice_legnickie;Miłoradzice;legnickie;urząd stanu cywilnego;;1874 - 1942;85/280/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87372#;51.3235666;16.2680909;Dolnośląskie;1;0;1
Miłosław_poznańskie;Miłosław;poznańskie;urząd stanu cywilnego;miasto;1874-1942;53/1898/0;18690;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/17004#;52.2023105;17.4882236;Wielkopolskie;1;18690;1
Miłosław_poznańskie;Miłosław;poznańskie;urząd stanu cywilnego;obwód wiejski;1874-1885;53/1899/0;2148;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/17005#;52.2023105;17.4872236;Wielkopolskie;1;2148;2
Miłosław_poznańskie;Miłosław;poznańskie;urząd stanu cywilnego;;1936-1942;53/5814/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/161452#;52.2023105;17.4862236;Wielkopolskie;1;0;3
Miłostowo_poznańskie;Miłostowo;poznańskie;urząd stanu cywilnego;;1874-1911, 1920-1935, 1939-1976;53/1900/0;9623;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/17006#;52.5099865;16.0555538;Wielkopolskie;1;9623;1
Minkowice Oławskie_wrocławskie;Minkowice Oławskie;wrocławskie;urząd stanu cywilnego;;1874-1938, 1943;82/625/0;3140;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/89117#;51.018188;17.464093;Dolnośląskie;1;3140;1
Miodnica_zielonogórskie;Miodnica;zielonogórskie;urząd stanu cywilnego;;1955-1960;89/2837/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/163471#;51.69424;15.29995;Lubuskie,  Dolnośląskie;1;0;1
Miodnica_zielonogórskie;Miodnica;zielonogórskie;urząd stanu cywilnego;;1874-1937;89/289/0;1796;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63375#;51.69424;15.29895;Lubuskie,  Dolnośląskie;1;1796;2
Miradz_bydgoskie;Miradz;bydgoskie;urząd stanu cywilnego;;1874 - 1924;7/568/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/144211#;52.59144;18.16893;Kujawsko-Pomorskie;1;0;1
Mirocin Średni_zielonogórskie;Mirocin Średni;zielonogórskie;urząd stanu cywilnego;;1955-1968;89/2953/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/167754#;51.7686571;15.5424325;Lubuskie,  Dolnośląskie;1;0;1
Mironice_gorzowskie;Mironice;gorzowskie;urząd stanu cywilnego;;1874-1938;66/416/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35864#;52.79978;15.18389;Lubuskie, Zachodniopomorskie;1;0;1
Mirosław_pilskie;Mirosław;pilskie;urząd stanu cywilnego;;1874 - 1883;55/585/0;1433;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23419#;53.0366817;16.690905;Wielkopolskie, Zachodniopomorskie;1;1433;1
Mirostowice Górne_zielonogórskie;Mirostowice Górne;zielonogórskie;urząd stanu cywilnego;;1875-1938;89/300/0;4290;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63386#;51.57626;15.0943;Lubuskie,  Dolnośląskie;1;4290;1
Mirsk_jeleniogórskie;Mirsk;jeleniogórskie;urząd stanu cywilnego;;1874-1942;83/83/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86250#;50.9721836;15.3847926;Dolnośląskie;1;0;1
Mizerów_katowickie;Mizerów;katowickie;urząd stanu cywilnego;;1874-1943;12/3221/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/132998#;49.9900025;18.7915068;Śląskie, Małopolskie,  Opolskie;1;0;1
Młodasko_poznańskie;Młodasko;poznańskie;urząd stanu cywilnego;;1874-1935;53/1901/0;11227;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/17007#;52.47757;16.53949;Wielkopolskie;1;11227;1
Młodoszowice_opolskie;Młodoszowice;opolskie;urząd stanu cywilnego;;1874-1938;45/786/0;3728;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45278#;50.7709469;17.3301496;Opolskie;1;3728;1
Mnichowice_wrocławskie;Mnichowice;wrocławskie;urząd stanu cywilnego;;1875-1906, 1912;82/1470/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90077#;50.982086;17.0898727;Świętokrzyskie, Mazowieckie,  Łódzkie;0;0;1
Mochy_leszczyńskie;Mochy;leszczyńskie;urząd stanu cywilnego;;1940, 1942-1943, 1947-1948;34/1156/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/162238#;52.0020459;16.1693641;Wielkopolskie, Dolnośląskie;1;0;1
Modlikowice_legnickie;Modlikowice;legnickie;urząd stanu cywilnego;;1875-1936;85/588/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87680#;51.22633;15.84395;Dolnośląskie;1;0;1
Modliszewko_poznańskie;Modliszewko;poznańskie;urząd stanu cywilnego;;1891-1935;53/4772/0;5000;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/20404#;52.6215771;17.6096831;Wielkopolskie;1;5000;1
Modliszów_wałbrzyskie;Modliszów;wałbrzyskie;urząd stanu cywilnego;;1874-1942;82/1578/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90185#;50.7925922;16.3922444;Dolnośląskie;1;0;1
Modrze_poznańskie;Modrze;poznańskie;urząd stanu cywilnego;;1874-1935;53/1902/0;12122;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/17008#;52.2103213;16.6328485;Wielkopolskie;1;12122;1
Modzurów_katowickie;Modzurów;katowickie;urząd stanu cywilnego;;1874-1907;18/433/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/132441#;50.1551481;18.1306227;Śląskie, Małopolskie,  Opolskie;1;0;1
Mogilno_bydgoskie;Mogilno;bydgoskie;urząd stanu cywilnego;miasto;1874 - 1937;7/532/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/144176#;52.657341;17.9490677;Kujawsko-Pomorskie;1;0;1
Mogilno_bydgoskie;Mogilno;bydgoskie;urząd stanu cywilnego;obwód wiejski;1874 - 1937 [1940-1941];7/533/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/144177#;52.657341;17.9480677;Kujawsko-Pomorskie;1;0;2
