help;Name;voivod 98;type;patronizium;laufzeit;signatur;scans;link;lat;lon;Woiwod2026;Relevanz Ditt
Trzebiel_zielonogórskie;Trzebiel;zielonogórskie;urząd stanu cywilnego;miasto;1874-1937;89/276/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63362#;51.6350388;14.8183696;Lubuskie,  Dolnośląskie;1
Trzebiełuch_toruńskie;Trzebiełuch;toruńskie;urząd stanu cywilnego;;1874-1909;69/1241/0;7077;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103495#;53.3775046;18.6686051;Kujawsko-Pomorskie;1
Trzebieszowice_wałbrzyskie;Trzebieszowice;wałbrzyskie;urząd stanu cywilnego;;1874-1940;82/1598/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90205#;50.3464713;16.7863779;Mazowieckie, Lubelskie;0
Trzebina_opolskie;Trzebina;opolskie;urząd stanu cywilnego;;1874-1943;45/1046/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45536#;50.29116;17.60021;Opolskie;1
Trzebina_opolskie;Trzebina;opolskie;urząd stanu cywilnego;;;kein Bestand;0;0;50.29116;17.60021;Opolskie;1
Trzebosz_leszczyńskie;Trzebosz;leszczyńskie;urząd stanu cywilnego;;1874-1921;34/449/0;3213;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/27395#;51.6779908;16.7316619;Wielkopolskie, Dolnośląskie;1
Trzeboszowice_opolskie;Trzeboszowice;opolskie;urząd stanu cywilnego;;1946-1975;45/3880/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/163119#;50.4325334;17.0905363;Opolskie;1
Trzeboszowice_opolskie;Trzeboszowice;opolskie;urząd stanu cywilnego;;1874-1943;45/971/0;2449;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45462#;50.4325334;17.0905363;Opolskie;1
Trzebów_zielonogórskie;Trzebów;zielonogórskie;urząd stanu cywilnego;;1875-1938;89/279/0;3595;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63365#;51.5515;15.3888;Lubuskie,  Dolnośląskie;1
Trzebusz_szczecińskie;Trzebusz;szczecińskie;urząd stanu cywilnego;;1874-1938;65/658/0;430;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69091#;54.091686;15.2639243;Zachodniopomorskie,  Lubuskie;1
Trzęsacz_szczecińskie;Trzęsacz;szczecińskie;urząd stanu cywilnego;;1874-1938;65/659/0;367;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69092#;54.0757405;14.9927621;Lubelskie;0
Trzygłów_szczecińskie;Trzygłów;szczecińskie;urząd stanu cywilnego;;1875-1899, 1903-1913, 1919-1920, 1934-1937;65/800/0;2433;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69227#;53.86073;15.16688;Zachodniopomorskie,  Lubuskie;1
Tuchola Żarska_zielonogórskie;Tuchola Żarska;zielonogórskie;urząd stanu cywilnego;;1874-1899;89/250/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63336#;51.8024895;15.079619;Lubuskie,  Dolnośląskie;1
Tuchola_bydgoskie;Tuchola;bydgoskie;urząd stanu cywilnego;miasto;1874-1936,1949-2020;6/1802/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146500#;53.5880901;17.8590414;Kujawsko-Pomorskie;1
Tuchola_bydgoskie;Tuchola;bydgoskie;urząd stanu cywilnego;obwód wiejski;1874-1887;6/1621/0;3904;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146332#;53.5880901;17.8590414;Kujawsko-Pomorskie;1
Tucze_szczecińskie;Tucze;szczecińskie;urząd stanu cywilnego;;1876-1936;65/660/0;224;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69093#;53.5498738;15.353699;Zachodniopomorskie,  Lubuskie;1
Tułowice_opolskie;Tułowice;opolskie;urząd stanu cywilnego;;1946-1959;45/3747/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/158991#;50.5954195;17.6533063;Opolskie;1
Tułowice_opolskie;Tułowice;opolskie;urząd stanu cywilnego;;1874-1944 [2008];45/952/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45443#;50.5954195;17.6533063;Opolskie;1
Tuły_opolskie;Tuły;opolskie;urząd stanu cywilnego;;1874-1939,1948-2020;45/983/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45474#;50.864506;18.1445913;Opolskie;1
Tuplice_zielonogórskie;Tuplice;zielonogórskie;urząd stanu cywilnego;;1946-1985 [1986];89/2674/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/160504#;51.674646;14.8312165;Lubuskie,  Dolnośląskie;1
Tur_bydgoskie;Tur;bydgoskie;urząd stanu cywilnego;;1874-1935 [1954];6/1800/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/147801#;53.0848273;17.7351019;Kujawsko-Pomorskie;1
Turawa_opolskie;Turawa;opolskie;urząd stanu cywilnego;;1874-1938;45/1030/0;5393;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45520#;50.7392667;18.0757762;Opolskie;1
Turawa_opolskie;Turawa;opolskie;urząd stanu cywilnego;;1945-1969;45/3946/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/165303#;50.7392667;18.0757762;Opolskie;1
Turoszów_jeleniogórskie;Turoszów;jeleniogórskie;urząd stanu cywilnego;;1876 - 1925;86/193/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/84455#;50.9304625;14.9202774;Dolnośląskie;1
Turznice_toruńskie;Turznice;toruńskie;urząd stanu cywilnego;;1874-1935 [1953, 2008-2012];69/1242/0;3604;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103496#;53.4066594;18.798849;Kujawsko-Pomorskie;1
Tuszyn_wałbrzyskie;Tuszyn;wałbrzyskie;urząd stanu cywilnego;;1874-1938;82/1574/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90181#;50.7961355;16.6467139;Dolnośląskie;1
Twardawa_opolskie;Twardawa;opolskie;urząd stanu cywilnego;;1874-1942;45/1062/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45552#;50.3429435;17.9903082;Opolskie;1
Twardawa_opolskie;Twardawa;opolskie;urząd stanu cywilnego;;1955-1959;45/3689/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/120315#;50.3429435;17.9903082;Opolskie;1
Twardocice_legnickie;Twardocice;legnickie;urząd stanu cywilnego;;1874-1936;85/625/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87717#;51.0950342;15.7730804;Dolnośląskie;1
Twardogóra_wrocławskie;Twardogóra;wrocławskie;urząd stanu cywilnego;;1874-1938;82/1365/0;9619;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/89973#;51.364557;17.469599;Dolnośląskie;1
Tworzyjanów_wałbrzyskie;Tworzyjanów;wałbrzyskie;urząd stanu cywilnego;;1938-1941;82/2531/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/160786#;50.9257216;16.6775725;Dolnośląskie;1
Tychowo_szczecińskie;Tychowo;szczecińskie;urząd stanu cywilnego;;1875-1875;65/1020/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69416#;53.92866;16.25668;Zachodniopomorskie, Pomorskie;0
Tylice_toruńskie;Tylice;toruńskie;urząd stanu cywilnego;;1874-1879;42/339/0;898;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/115370#;53.1105274;18.6612672;Kujawsko-Pomorskie;1
Tylice_toruńskie;Tylice;toruńskie;urząd stanu cywilnego;;1874-1935;69/1243/0;5824;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103497#;53.1105274;18.6612672;Kujawsko-Pomorskie;1
Tyniec Legnicki_legnickie;Tyniec Legnicki;legnickie;urząd stanu cywilnego;;1877 - 1939;85/626/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87718#;51.158222;16.387296;Dolnośląskie;1
Tyniec Mały_wrocławskie;Tyniec Mały;wrocławskie;urząd stanu cywilnego;;1874-1903;82/1486/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90093#;51.0189869;16.9196469;Dolnośląskie;1
Ubocze_jeleniogórskie;Ubocze;jeleniogórskie;urząd stanu cywilnego;;1874-1943;83/437/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86633#;51.0502547;15.4291446;Dolnośląskie;1
Uciechów_wałbrzyskie;Uciechów;wałbrzyskie;urząd stanu cywilnego;;1874-1938;82/1512/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90119#;50.7547791;16.6815546;Opolskie;1
Uciechowice_opolskie;Uciechowice;opolskie;urząd stanu cywilnego;;1874-1942;45/787/0;3729;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45279#;50.0035545;17.8776978;Dolnośląskie;1
Ucieszków_opolskie;Ucieszków;opolskie;urząd stanu cywilnego;;1955-1959;45/3580/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/70325#;50.2312098;17.9948606;Opolskie;1
Ucieszków_opolskie;Ucieszków;opolskie;urząd stanu cywilnego;;1874-1940;45/889/0;2035;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45380#;50.2312098;17.9948606;Opolskie;1
Udanin_legnickie;Udanin;legnickie;urząd stanu cywilnego;;1876-1942;82/1974/0;1367;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90581#;51.0375751;16.449276;Dolnośląskie;1
Ujazd_opolskie;Ujazd;opolskie;urząd stanu cywilnego;miasto;1874-1938;45/1083/0;1474;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45573#;50.3892513;18.3504502;Opolskie;1
Ujazd_opolskie;Ujazd;opolskie;urząd stanu cywilnego;zamek;1874-1933, 1943 [2003];45/1084/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45574#;50.3892513;18.3504502;Opolskie;1
Ujazd_opolskie;Ujazd;opolskie;urząd stanu cywilnego;zamek;1835-1856;45/3352/0;191;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47855#;50.3892513;18.3504502;Opolskie;1
Ujazd_opolskie;Ujazd;opolskie;urząd stanu cywilnego;Zamek;1874-1933, 1943 [2003];45/1084/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45574#;50.3892513;18.3504502;Opolskie;1
Ujście_pilskie;Ujście;pilskie;urząd stanu cywilnego;;1874 - 1912;55/583/0;15225;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23418#;53.0531546;16.7324266;Wielkopolskie, Zachodniopomorskie;1
Ulanowice_jeleniogórskie;Ulanowice;jeleniogórskie;urząd stanu cywilnego;;1874-1935;83/458/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86654#;50.6933927;16.0205887;Dolnośląskie;1
Ulesie_legnickie;Ulesie;legnickie;urząd stanu cywilnego;;1901 - 1944;85/857/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87949#;51.2227041;16.1085244;Dolnośląskie;1
Ulikowo_szczecińskie;Ulikowo;szczecińskie;urząd stanu cywilnego;;1882-1882;65/1055/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69451#;53.3492682;15.1371482;Zachodniopomorskie,  Lubuskie;1
Ulim_gorzowskie;Ulim;gorzowskie;urząd stanu cywilnego;;1874-1938;66/857/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/36311#;52.6795223;15.2137725;Lubuskie, Zachodniopomorskie;1
Uniegoszcz_jeleniogórskie;Uniegoszcz;jeleniogórskie;urząd stanu cywilnego;;1874 - 1938;86/21/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/84243#;51.1286111;15.3033333;Dolnośląskie;1
Unikowice_opolskie;Unikowice;opolskie;urząd stanu cywilnego;;1955-1959;45/3883/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/163122#;50.4437465;17.0135059;Opolskie;1
Unisław Śląski_wałbrzyskie;Unisław Śląski;wałbrzyskie;urząd stanu cywilnego;;1874-1938;82/1605/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90212#;50.7131503;16.2477789;Dolnośląskie;1
Unisław_toruńskie;Unisław;toruńskie;urząd stanu cywilnego;;1874-1935 [1950];69/1244/0;7285;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103498#;53.2134724;18.3852102;Kujawsko-Pomorskie;1
Urad_zielonogórskie;Urad;zielonogórskie;urząd stanu cywilnego;;1874-1885;66/499/0;1141;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35947#;52.2452293;14.7122297;Lubuskie,  Dolnośląskie;1
Urad_zielonogórskie;Urad;zielonogórskie;urząd stanu cywilnego;;1874-1938;89/975/0;1412;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/64153#;52.2452293;14.7122297;Lubuskie,  Dolnośląskie;1
Usza_legnickie;Usza;legnickie;urząd stanu cywilnego;;1874 - 1925;85/627/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87719#;51.1332097;16.4283782;Dolnośląskie;1
Uszyce_opolskie;Uszyce;opolskie;urząd stanu cywilnego;;1885-1944;45/3199/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47654#;51.11359;18.34691;Opolskie;1
Wąbrzeźno_toruńskie;Wąbrzeźno;toruńskie;urząd stanu cywilnego;;1874-1935 [1941];69/1245/0;21752;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103499#;53.2799665;18.947293;Śląskie, Opolskie, Łódzkie, Świętokrzyskie;1
Wąbrzeźno_toruńskie;Wąbrzeźno;toruńskie;urząd stanu cywilnego;;1936-1939;69/1944/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/159885#;53.2799665;18.947293;Śląskie, Opolskie, Łódzkie, Świętokrzyskie;1
Wadochowice_wałbrzyskie;Wadochowice;wałbrzyskie;urząd stanu cywilnego;;1874-1938;82/1729/0;1546;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90336#;50.6761659;17.0215245;Dolnośląskie;1
Wądroże Wielkie_legnickie;Wądroże Wielkie;legnickie;urząd stanu cywilnego;;1877 - 1936;85/628/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87720#;51.1176908;16.3329035;Dolnośląskie;1
Wądzyn_toruńskie;Wądzyn;toruńskie;urząd stanu cywilnego;;1874-1899;69/1246/0;1519;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103500#;53.3152418;19.2448143;Dolnośląskie;1
Wągroda_leszczyńskie;Wągroda;leszczyńskie;urząd stanu cywilnego;;1875-1891, 1902-1935;34/450/0;434;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/27396#;51.6616556;16.3335399;Pomorskie, Zachodniopomorskie;0
Wągrodno_legnickie;Wągrodno;legnickie;urząd stanu cywilnego;;1938 - 1944;85/1232/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/161284#;51.198874;16.3836821;Kujawsko-Pomorskie;1
Wągrowiec_pilskie;Wągrowiec;pilskie;urząd stanu cywilnego;;1874 - 1945;55/601/0;40400;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23432#;52.8071754;17.1973241;Kujawsko-Pomorskie;1
Wałbrzych Górny_wałbrzyskie;Wałbrzych Górny;wałbrzyskie;urząd stanu cywilnego;;1874-1934;82/1649/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90256#;50.765898;16.282544;Zachodniopomorskie,  Lubuskie;1
Wałbrzych_wałbrzyskie;Wałbrzych;wałbrzyskie;urząd stanu cywilnego;;1865-1944;82/1721/0;38740;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90328#;50.7659054;16.2825424;Dolnośląskie;1
Walce_opolskie;Walce;opolskie;urząd stanu cywilnego;;1946-1965;45/2758/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45773#;50.3715914;18.0047937;Mazowieckie,  Świętokrzyskie;0
Walce_opolskie;Walce;opolskie;urząd stanu cywilnego;;1874-1941 [1962-2004];45/1063/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45553#;50.3715914;18.0047937;Zachodniopomorskie,  Lubuskie;1
Wałdowo_bydgoskie;Wałdowo;bydgoskie;urząd stanu cywilnego;;1936-1939;6/3260/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/158253#;53.4753881;17.6872819;Lubuskie, Zachodniopomorskie;1
Wałdowo_bydgoskie;Wałdowo;bydgoskie;urząd stanu cywilnego;;1874-1935;6/1659/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146367#;53.4753881;17.6872819;Śląskie, Opolskie, Łódzkie, Świętokrzyskie;1
Walim_wałbrzyskie;Walim;wałbrzyskie;urząd stanu cywilnego;;1874-1914, 1937-1945;82/1736/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90343#;50.6974888;16.4411137;Zachodniopomorskie,  Lubuskie;1
Wambierzyce_wałbrzyskie;Wambierzyce;wałbrzyskie;urząd stanu cywilnego;;1874-1942;82/1496/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90103#;50.4900304;16.4558424;Zachodniopomorskie, Pomorskie;0
Wapnica_szczecińskie;Wapnica;szczecińskie;urząd stanu cywilnego;;1874-1875;65/1050/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69446#;53.8804535;14.4408474;Warmińsko-Mazurskie;0
Warchlino_szczecińskie;Warchlino;szczecińskie;urząd stanu cywilnego;;1874-1916;65/989/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69393#;53.4412536;14.9830264;Mazowieckie;0
Warlubie_bydgoskie;Warlubie;bydgoskie;urząd stanu cywilnego;;1874-1913;6/1811/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146509#;53.5876369;18.6274848;Mazowieckie;0
Warnice_szczecińskie;Warnice;szczecińskie;urząd stanu cywilnego;;1875-1875;65/1036/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69432#;52.85368;14.67121;Mazowieckie;0
Wartosław_pilskie;Wartosław;pilskie;urząd stanu cywilnego;;1897 - 1935;55/696/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23520#;52.7159941;16.2894631;Pomorskie;0
Wąsice_opolskie;Wąsice;opolskie;urząd stanu cywilnego;;1874-1943 [1969];45/887/0;2536;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45378#;50.9844444;18.0208333;Dolnośląskie;1
Wąwelno_bydgoskie;Wąwelno;bydgoskie;urząd stanu cywilnego;;1874-1935;6/1813/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146510#;53.32021;17.6667;Mazowieckie,  Podlaskie;0
Wawelno_opolskie;Wawelno;opolskie;urząd stanu cywilnego;;1881-1942, 1990,1992, 2018-2019;45/989/0;1642;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47758#;50.6568981;17.7613575;Wielkopolskie, Zachodniopomorskie;1
Wawrów_gorzowskie;Wawrów;gorzowskie;urząd stanu cywilnego;;1874-1938;66/420/0;1746;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35868#;52.74991;15.2921554;Kujawsko-Pomorskie;1
Wawrzeńczyce_wrocławskie;Wawrzeńczyce;wrocławskie;urząd stanu cywilnego;;1874-1934;82/1393/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90001#;50.993881;16.6480382;Lubelskie;0
Wędrynia_opolskie;Wędrynia;opolskie;urząd stanu cywilnego;;1874-1945 [1948-2007];45/984/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45475#;50.8666667;18.3;Pomorskie;0
Węgorzyce_szczecińskie;Węgorzyce;szczecińskie;urząd stanu cywilnego;;1876-1912;65/661/0;947;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69094#;53.59083;15.0457293;Warmińsko-Mazurskie;0
Węgorzyno_szczecińskie;Węgorzyno;szczecińskie;urząd stanu cywilnego;;1874-1916;65/662/0;1995;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69095#;53.5411822;15.5602398;Opolskie;1
Węgry_wrocławskie;Węgry;wrocławskie;urząd stanu cywilnego;;1874-1906;82/1490/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90097#;50.9286329;17.0386872;Śląskie, Opolskie, Łódzkie, Świętokrzyskie;1
Wełcz_toruńskie;Wełcz;toruńskie;urząd stanu cywilnego;;1881-1935 [1943, 2008, 2013-2014];69/1247/0;3145;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103501#;53.6005556;18.8538889;Zachodniopomorskie,  Lubuskie;1
Wery_bydgoskie;Wery;bydgoskie;urząd stanu cywilnego;;1874-1935;6/1803/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146501#;53.53286;18.33622;Warmińsko-Mazurskie;0
Węża_opolskie;Węża;opolskie;urząd stanu cywilnego;;1927-1944;45/3816/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/161310#;50.4323918;17.4959785;Opolskie;1
Wężyska_zielonogórskie;Wężyska;zielonogórskie;urząd stanu cywilnego;;1946-1960;89/2847/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/163572#;52.0146727;14.9467555;Lubuskie,  Dolnośląskie;1
Wiadrów_legnickie;Wiadrów;legnickie;urząd stanu cywilnego;;1874 - 1912;85/629/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87721#;50.9794824;16.1830552;Dolnośląskie;1
Wicimice_szczecińskie;Wicimice;szczecińskie;urząd stanu cywilnego;;1874-1938;65/663/0;510;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69096#;53.8785337;15.3950158;Zachodniopomorskie,  Lubuskie;1
Więcbork_bydgoskie;Więcbork;bydgoskie;urząd stanu cywilnego;;1936-1936;6/3255/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/158231#;53.3525453;17.4873925;Mazowieckie;0
Więcbork_bydgoskie;Więcbork;bydgoskie;urząd stanu cywilnego;;1874-1934;6/1804/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146502#;53.3525453;17.4873925;Opolskie;1
Wiechowice_opolskie;Wiechowice;opolskie;urząd stanu cywilnego;;1874-1945;45/824/0;3151;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45316#;49.9825125;17.8665884;ex-Polen;0
Więckowice_opolskie;Więckowice;opolskie;urząd stanu cywilnego;;1904-1922;45/2713/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47197#;51.0133333;18.4233333;Warmińsko-Mazurskie;0
Więcmierzyce_opolskie;Więcmierzyce;opolskie;urząd stanu cywilnego;;1874-1920,1938-1944;45/853/0;2314;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45345#;50.6216912;17.4534401;Pomorskie;0
Większyce_opolskie;Większyce;opolskie;urząd stanu cywilnego;;1945-1967;45/3622/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/80935#;50.3363045;18.1020001;Wielkopolskie, Zachodniopomorskie;1
Większyce_opolskie;Większyce;opolskie;urząd stanu cywilnego;;1874-1941 [1992];45/919/0;8288;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45410#;50.3363045;18.1020001;Zachodniopomorskie,  Lubuskie;1
Wieldządz_toruńskie;Wieldządz;toruńskie;urząd stanu cywilnego;;1874-1935 [1967, 1974, 1988, 2021-2022];69/1248/0;8170;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103502#;53.3240445;18.8016534;Świętokrzyskie, Mazowieckie,  Łódzkie;0
Wieleń Pomorski_szczecińskie;Wieleń Pomorski;szczecińskie;urząd stanu cywilnego;;1874-1875;65/1053/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69449#;53.5046316;15.3946935;Mazowieckie;0
Wielgie_włocławskie;Wielgie;włocławskie;urząd stanu cywilnego;;1784-1924;71/379/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/104650#;52.7404241;19.2617021;Pomorskie;0
Wielichowo_poznańskie;Wielichowo;poznańskie;urząd stanu cywilnego;;1936-1942;53/5815/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/161582#;52.1182673;16.3521384;Kujawsko-Pomorskie;1
Wielichowo_poznańskie;Wielichowo;poznańskie;urząd stanu cywilnego;miasto;1874-1942;53/1973/0;18377;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/17083#;52.1182673;16.3521384;Pomorskie;0
Wielichowo_poznańskie;Wielichowo;poznańskie;urząd stanu cywilnego;obwód wiejski;1874-1885;53/1974/0;3827;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/17084#;52.1182673;16.3521384;Pomorskie;0
Wielka Klonia_bydgoskie;Wielka Klonia;bydgoskie;urząd stanu cywilnego;;1874-1913;6/1705/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146411#;53.4803426;17.7464265;Kujawsko-Pomorskie;1
Wielki Buczek_pilskie;Wielki Buczek;pilskie;urząd stanu cywilnego;;1874 - 1936;55/640/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23465#;51.1340893;17.963126;Kujawsko-Pomorskie;1
